Model,Scenario,Region,Variable,Unit,Subannual,Meta,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|CO2|Energy|Demand|Residential and Commercial,Mt CO2/yr,0.0,0,,,,,,3553.5561,,,,,3825.746,,,,,4200.7436,4616.9976,4028.7083,2940.3927,1890.0405,1082.9956,571.1816,480.3074,406.0365,423.3705,493.5799,442.4678,374.9426,405.8061,401.1578,335.5079,688.5463,662.2499
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|CO2|Energy|Demand|Transportation,Mt CO2/yr,0.0,0,,,,,,5911.9867,,,,,6640.3403,,,,,7399.2563,8178.5346,6642.4189,5273.7721,4297.4611,3502.7854,2661.8247,2447.036,2076.6459,2045.9727,2137.6243,1974.0603,1759.8465,1795.7206,1766.0312,1616.8272,2277.2348,2231.2734
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|CO2|Energy|Supply,Mt CO2/yr,0.0,0,,,,,,12154.6969,,,,,13784.0115,,,,,15301.6103,16897.8351,12715.3817,7979.4118,3786.7375,26.6959,-3089.6964,-5422.5871,-8167.2362,-9694.1641,-11155.0,-12030.0,-12300.0,-12383.0,-12339.0,-12070.0,-13327.0,-13237.0
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|CO2|Other,Mt CO2/yr,0.0,0,,,,,,41.9073,,,,,42.488,,,,,28.5127,31.4451,12.1319,8.7956,7.485,6.5129,5.7018,5.594,5.4467,5.5697,5.8132,5.7626,5.6506,5.7877,5.8271,5.6824,6.6709,6.6942
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|F-Gases,Mt CO2-equiv/yr,0.0,0,,,,,,658.6195,,,,,876.2223,,,,,1023.88,1171.444,700.0655,234.643,181.8311,129.6223,123.1708,117.142,116.3477,115.3418,117.6032,119.7214,120.6252,122.5015,124.7644,127.1029,128.8877,131.1293
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC,kt HFC134a-equiv/yr,0.0,0,,,,,,415.1985,,,,,581.2287,,,,,693.376,805.4622,467.0584,132.588,90.8495,49.4992,52.8096,56.2562,59.841,63.3401,67.8947,72.3684,76.2571,80.8227,86.1506,91.3943,96.187,101.3893
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC125,kt HFC125/yr,0.0,0,,,,,,,,,,,30.57630202,,,,,75.03522907,126.9139583,86.44490982,32.72671604,26.55021844,19.7334401,19.40882233,19.16368723,19.81647476,19.64514871,20.57376018,20.94432271,21.61891577,21.95519352,22.74262875,23.16890129,23.83593831,24.2504902
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC134a,kt HFC134a/yr,0.0,0,,,,,,,,,,,182.7254821,,,,,214.7477905,246.9828659,160.4923884,58.35729583,46.2084527,33.60919661,32.69390535,31.90564569,32.31765688,32.03825014,33.06727275,33.66286111,34.48514591,35.02155522,36.15702443,36.83472737,37.8561571,38.51454702
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC143a,kt HFC143a/yr,0.0,0,,,,,,,,,,,25.15048556,,,,,55.80193508,91.43887247,61.01538616,22.7061274,18.08303744,13.2214304,12.7866518,12.40012662,12.3632062,12.2563184,12.34390965,12.56624093,12.43513341,12.62855934,12.49532309,12.72952702,12.45679334,12.67344045
AIM/CGE 2.0,ADVANCE_2020_1.5C-2100,World,Emissions|HFC|HFC227ea,kt HFC227ea/yr,0.0,0,,,,,,,,,,,10.44788544,,,,,6.870438552,2.283766393,1.047901444,0.23903622100000002,0.190912291,0.13994542000000001,0.09398363100000001,0.047580738000000004,0.020302325,0.020126798,0.016982961,0.017288848000000002,0.015626633,0.015869702,0.015020386,0.015301918000000001,0.014666905000000001,0.01492199
